epoch,train_loss,val_auc
1,0.938280463218689,0.6573951912891471
2,9.084705352783203,0.5
3,248.6438446044922,0.41696418775242705
4,15.210931777954102,0.6022771062768292
5,1.2593806982040405,0.5894957224268376
6,0.9022490978240967,0.5471362543778437
7,0.7116992473602295,0.5437552755271242
8,0.6943954229354858,0.5171903568217413
9,0.6933350563049316,0.5146040580427287
10,0.6929252743721008,0.5135466326479283
11,0.6930322647094727,0.5103312892580452
